MEAN_RR,RMSSD,condition,leverage_cap
774.690749,10.9636107214154,no stress,1.0
727.2003430133333,22.86597452269372,no stress,1.0
770.8135101600001,9.235524287991742,interruption,0.5
709.9667226866667,11.88612909858758,no stress,1.0
772.09758382,26.28467715465421,interruption,0.5
791.2626656666666,12.08171934271969,no stress,1.0
737.4452641600001,23.35560043608587,interruption,0.5
1050.118710806667,17.78541897940674,interruption,0.5
767.4000202133333,13.63541236076593,time pressure,0.1
1004.780088993333,22.39378872268589,interruption,0.5
750.6822181533333,9.707302089435151,interruption,0.5
729.0983183133334,23.04183125114582,no stress,1.0
1136.4399876,21.90359742337663,interruption,0.5
906.9542343266666,17.8635670376654,no stress,1.0
1103.105635526667,17.54631177152127,interruption,0.5
888.7310446066667,17.8062743304201,time pressure,0.1
784.9952629866667,14.51109269516594,no stress,1.0
794.2506659733333,13.60206682681772,no stress,1.0
878.74792208,13.15001858856811,no stress,1.0
852.7358293399999,15.75105736878134,no stress,1.0
884.9014146599999,13.61128457274009,time pressure,0.1
817.7973818199999,20.928278982493,no stress,1.0
952.04612234,12.48142888891038,time pressure,0.1
1107.135771313333,19.00960801514968,time pressure,0.1
632.6949105066666,15.38312690208805,no stress,1.0
739.2937969066666,12.04276881894731,no stress,1.0
774.0057163533334,13.77319702208391,no stress,1.0
765.05391536,9.605622822203332,interruption,0.5
809.89307558,14.06726869280385,interruption,0.5
606.1002114866667,18.62719786015962,no stress,1.0
993.0882776533334,20.6464480087252,interruption,0.5
759.7367855200001,9.709576027602052,interruption,0.5
723.10955222,10.70495827412766,no stress,1.0
811.8542153,9.625086431769544,time pressure,0.1
794.9970102733333,7.394406283626831,no stress,1.0
880.2121571066668,10.86819088163688,no stress,1.0
840.1164405266668,14.76396461924167,interruption,0.5
812.3104625199999,19.39404579647872,no stress,1.0
777.5622559200001,11.1675840513348,no stress,1.0
763.6516063866668,9.323321280707663,no stress,1.0
855.5866271733332,13.32396851319709,no stress,1.0
739.60439758,13.84424870015587,no stress,1.0
685.7566321200001,16.65177700764036,no stress,1.0
748.29047568,13.40534582151327,no stress,1.0
1184.983952146667,15.06481542108032,interruption,0.5
761.96755556,9.667789414934196,interruption,0.5
729.7963063266666,9.846198555507955,no stress,1.0
737.6515912066667,9.114555579819092,interruption,0.5
853.80901212,14.18680295995645,no stress,1.0
859.3825264666667,20.28259700427027,time pressure,0.1
1172.12394448,16.23361847820297,time pressure,0.1
954.3683970133332,12.08786772434192,time pressure,0.1
688.1084129866666,16.22726414331293,no stress,1.0
931.6379674066668,11.28327920820325,no stress,1.0
934.4910590533332,14.42220219161806,no stress,1.0
698.41665892,19.91221758989686,no stress,1.0
789.31483158,16.00823738346306,no stress,1.0
711.9568948933334,20.19285187260118,no stress,1.0
807.9167928066666,14.27272830912672,interruption,0.5
918.3499730266668,16.29178751702335,no stress,1.0
736.6603386533334,9.960133790437569,interruption,0.5
617.04185292,17.13569233013285,no stress,1.0
749.6008338533333,10.23088998336812,no stress,1.0
804.5557450066665,12.33219183647751,interruption,0.5
617.9756487266667,10.62218182430242,no stress,1.0
846.63857254,20.71242491540993,time pressure,0.1
913.0779784533332,9.540121157081987,time pressure,0.1
931.0911751733332,18.15246009629208,no stress,1.0
973.5751964,17.77903282284398,time pressure,0.1
978.8618392933334,17.85117981649523,time pressure,0.1
778.3092093533334,14.69146324777295,no stress,1.0
933.71293856,16.52749562893838,no stress,1.0
705.5008240733333,9.311572836682812,no stress,1.0
1010.72708976,21.36404629567786,no stress,1.0
909.65360534,11.17410512024285,no stress,1.0
854.7436773466667,10.36567464704489,no stress,1.0
921.0779579,13.81574450385967,no stress,1.0
889.9431707066667,12.84241082446916,time pressure,0.1
775.9550169466668,11.98575474146821,no stress,1.0
727.3219718666667,22.83587801578403,no stress,1.0
749.5765292466666,10.25898676482669,no stress,1.0
882.65004078,16.26224705695573,no stress,1.0
723.6950162999999,22.27002446026869,no stress,1.0
837.0005518133333,14.64645193037343,no stress,1.0
742.71274766,9.210915473796565,no stress,1.0
872.5512536933334,13.28372426495099,no stress,1.0
695.14124428,9.237298027292285,no stress,1.0
908.6489877133332,15.64175107812703,time pressure,0.1
903.53552928,22.5591500835778,interruption,0.5
883.7447272133334,20.35819889358139,time pressure,0.1
632.7667862533334,12.83992593465847,interruption,0.5
817.7387073666666,20.43989769437955,no stress,1.0
816.5126524866668,12.96545300882359,interruption,0.5
808.78034866,14.01470109786173,interruption,0.5
815.4348670800001,17.19059080258,interruption,0.5
810.4546665733333,16.99033722683908,interruption,0.5
718.7927381200001,14.29129404910238,no stress,1.0
794.9468258266667,16.12884398809241,no stress,1.0
892.5899764733333,13.21775392687533,no stress,1.0
665.25205482,9.590333401970405,no stress,1.0
730.2999746133335,9.844850109967693,no stress,1.0
668.84770966,19.5380330740014,no stress,1.0
881.91235784,16.24159013203323,no stress,1.0
858.16727582,14.17168645821909,no stress,1.0
789.1068705333334,11.01053965137416,interruption,0.5
718.9016457933334,9.2756593971338,no stress,1.0
840.4858216733334,12.77966348689903,time pressure,0.1
926.09353136,19.17158923120547,time pressure,0.1
856.20034216,14.81929279257162,no stress,1.0
823.5193818666667,11.91896706806373,no stress,1.0
785.9903243333334,8.069240098306722,no stress,1.0
796.5004401533333,17.94337714623817,no stress,1.0
978.7005846533334,16.76045755436413,time pressure,0.1
993.3107245933332,17.77627738727703,time pressure,0.1
770.5027907133332,9.43463283673592,interruption,0.5
698.3583634400001,10.04174878735242,no stress,1.0
937.5808034933334,18.6023511048551,interruption,0.5
714.96458302,9.206356963528838,no stress,1.0
865.1775964466666,16.51494805331022,no stress,1.0
697.8305930600001,20.19645585485996,no stress,1.0
1073.456285326667,20.0672285467739,interruption,0.5
975.4818736733334,12.92586782418848,no stress,1.0
1052.603986266667,17.39678816901273,interruption,0.5
925.5933212266668,17.1378670192865,no stress,1.0
792.1282055666667,11.96109013185392,no stress,1.0
685.8641012666666,9.323266340793433,no stress,1.0
958.7888219266669,12.59509208492032,no stress,1.0
907.2175161866668,16.42267771701206,time pressure,0.1
844.1256025066666,17.41332439511753,no stress,1.0
880.3225844666666,10.9040222930896,no stress,1.0
758.1376220933334,25.93077635267913,interruption,0.5
809.8353428599999,8.637001962527448,no stress,1.0
872.8406215533333,8.664672563158923,interruption,0.5
896.0228758266666,12.62738989649911,no stress,1.0
765.1454086533333,10.11434225926967,interruption,0.5
787.8400954533334,14.02936632993459,interruption,0.5
883.8059165666665,15.52428641952848,time pressure,0.1
811.3624538999999,18.82925079214237,no stress,1.0
723.06097078,9.617413862931995,no stress,1.0
725.1507293000001,9.415214951539074,no stress,1.0
1017.085599313333,21.47937728195145,no stress,1.0
769.0995771933333,12.43310238749137,no stress,1.0
834.7719917266667,14.78078998512379,time pressure,0.1
881.0831058133333,13.82135919408756,no stress,1.0
814.4178036533333,17.36794770023264,no stress,1.0
777.9538337266665,10.92935820913085,time pressure,0.1
722.0969716799999,22.38667681909609,no stress,1.0
788.7668637200001,11.92979693139372,no stress,1.0
839.6249091800001,11.98636458663931,time pressure,0.1
822.5442827533333,8.796537214284065,time pressure,0.1
840.5551355466667,13.72715676417838,interruption,0.5
734.4790595733334,9.90263941342528,no stress,1.0
953.9824832,12.41815926013352,time pressure,0.1
837.9675432933333,17.07547199174459,no stress,1.0
846.6943671199999,10.99639879857707,no stress,1.0
908.9845241533336,22.35294571759772,interruption,0.5
939.41934802,17.19445171971286,time pressure,0.1
829.8187786733334,11.9401353266556,no stress,1.0
810.2974495600001,18.17854816991009,no stress,1.0
785.7249266933333,12.64935517248312,no stress,1.0
832.1750179133335,17.66489885979793,no stress,1.0
564.94617874,8.297883287334319,time pressure,0.1
749.4138619733334,21.02194639697641,no stress,1.0
719.2477762866666,22.66268212243496,interruption,0.5
718.6649893266667,9.204931368692051,no stress,1.0
818.9798151333333,19.62893594779902,time pressure,0.1
830.1781425600001,21.36781747647985,interruption,0.5
796.4290037533334,18.3983764871499,no stress,1.0
796.81947722,13.89702131568317,no stress,1.0
1041.710190566667,15.70345036251994,time pressure,0.1
873.6148649400001,12.46145475670632,no stress,1.0
1143.463716086667,17.24087471911299,time pressure,0.1
875.0568144866666,18.63902235144425,interruption,0.5
744.7246021733333,18.81437124802313,interruption,0.5
783.0640129066667,9.018952444864926,no stress,1.0
785.9130931399999,10.9247558700021,interruption,0.5
961.4671430733334,18.46897981874317,time pressure,0.1
733.6072981200001,10.2040372719112,no stress,1.0
881.2987523800001,15.20626380137684,time pressure,0.1
958.3968457133332,17.4283037899886,no stress,1.0
858.38951944,17.08165524765791,interruption,0.5
1035.406054306667,19.44317258129437,interruption,0.5
837.8305300733334,17.67568083987092,no stress,1.0
803.7433502266666,14.24387003516492,time pressure,0.1
890.5035578600001,17.35622464763825,time pressure,0.1
838.19475324,14.23364447190511,time pressure,0.1
770.9243529333335,11.41426971502109,no stress,1.0
805.90916838,12.92752795500931,interruption,0.5
793.3216013399999,13.88327032358842,no stress,1.0
902.79553232,12.52876161386615,no stress,1.0
704.5374712733335,20.48761695433725,no stress,1.0
711.4900541866667,17.53753741078843,no stress,1.0
788.7599836799999,14.36387288082622,no stress,1.0
774.3586068333333,10.96269709453441,no stress,1.0
693.9611686666667,18.62788841025469,no stress,1.0
790.1493312733334,15.12881206079672,no stress,1.0
869.5064670666667,13.6183983893954,time pressure,0.1
1048.185537393333,22.34775539009312,interruption,0.5
817.2666037399998,12.70106499160853,interruption,0.5
1001.321835553333,16.55813091335704,interruption,0.5
574.5287795933334,9.181159923682763,time pressure,0.1
637.2995114,8.869562736835986,no stress,1.0
777.5534809799998,8.911135770531875,interruption,0.5
814.2208117,10.70424571231524,no stress,1.0
869.8812159133333,14.15008504590509,no stress,1.0
780.6340030933333,8.812046066036876,interruption,0.5
606.2848822866667,8.474109549720792,no stress,1.0
860.8506198333332,16.10854663054654,no stress,1.0
752.9967224666666,14.24986373559814,interruption,0.5
934.9820897333332,15.42801366822841,no stress,1.0
935.34563806,15.03735094609128,no stress,1.0
1098.420698833333,11.34404179717434,time pressure,0.1
814.52742196,17.26457150002489,no stress,1.0
740.44190178,9.823906878436423,interruption,0.5
840.8967021666666,19.43421564236748,time pressure,0.1
801.90684074,14.33572195852895,interruption,0.5
929.1407990666668,12.37316840086706,no stress,1.0
698.8367380666667,16.04988931563983,interruption,0.5
840.7796294066667,15.6231615066534,no stress,1.0
730.0572622666666,10.1821026588119,no stress,1.0
690.6808039533333,9.14745957131312,no stress,1.0
728.31672658,10.1163933696193,no stress,1.0
744.6306172933333,16.28127887571323,no stress,1.0
720.9476112533333,22.32337098511545,no stress,1.0
1026.96412484,23.04211116195495,no stress,1.0
858.5066072400001,13.55279721846654,no stress,1.0
730.2605528933334,9.546736706157466,no stress,1.0
975.2556607866666,22.31894537298415,time pressure,0.1
735.7149844333334,13.76430833626404,no stress,1.0
772.5092970533334,26.33598598322594,interruption,0.5
905.16156112,17.37317248262055,no stress,1.0
821.9737697,8.789660815822904,time pressure,0.1
631.0257612666666,15.39394213286446,no stress,1.0
1108.34312472,19.57561189915962,time pressure,0.1
994.9212219,22.73221996750516,interruption,0.5
974.3607066,19.24404892785598,interruption,0.5
997.2837964666666,20.86291155569616,no stress,1.0
726.4050430466666,9.49622506687689,no stress,1.0
704.6910272266666,20.42356341456059,no stress,1.0
696.7227328866667,9.952279060801104,no stress,1.0
831.1474575266667,21.55965535254163,interruption,0.5
709.1083789666666,21.00710816772154,no stress,1.0
813.75249588,14.90565312857014,interruption,0.5
839.65922468,12.76967934682803,time pressure,0.1
1008.52669762,17.91253201564463,interruption,0.5
753.1127975733333,24.91711671148926,interruption,0.5
877.38512512,12.36398867114255,no stress,1.0
787.0953018333333,9.984219249878272,no stress,1.0
771.5758394333334,13.83329524758043,no stress,1.0
798.2968634666667,12.42243902975582,interruption,0.5
779.6743391266667,8.76667815372915,interruption,0.5
704.9580159933334,17.36415406601207,no stress,1.0
840.6958829066666,12.92823928018146,interruption,0.5
844.1800066866666,8.659179147137325,no stress,1.0
810.5305006666666,19.1971078291787,no stress,1.0
730.3830255,10.11533711805283,no stress,1.0
787.9495877866667,26.14728558992563,interruption,0.5
717.1867317733333,11.70976028473097,no stress,1.0
1014.10560698,20.1383337810582,no stress,1.0
1020.84904358,22.15361757810702,no stress,1.0
814.8344491399998,18.42717206191549,no stress,1.0
1116.49284276,20.92561776511875,time pressure,0.1
909.43453246,16.98118952350388,interruption,0.5
896.23173,10.06768659777157,no stress,1.0
792.3796337599999,14.02407933061435,no stress,1.0
748.9795258666667,12.05086184958352,no stress,1.0
784.69514146,14.64537095423513,no stress,1.0
762.8115617533334,9.540500270226472,interruption,0.5
982.4584752,18.98511554957188,interruption,0.5
923.8652580133332,11.74790121355646,interruption,0.5
953.81172638,18.86738634571235,time pressure,0.1
741.4196611466667,20.98892168244469,no stress,1.0
724.0775021733334,9.541141906367171,no stress,1.0
810.8099506133334,14.06303563852671,interruption,0.5
780.8965757399999,25.49943920122647,interruption,0.5
1023.387826006667,15.76892779175555,time pressure,0.1
794.2030525266667,21.28084519886545,time pressure,0.1
959.52633628,12.58227723792259,no stress,1.0
953.1636526466668,12.10525907884133,time pressure,0.1
808.3148907533333,19.02242275673655,no stress,1.0
730.2417505733333,9.868830218380085,no stress,1.0
1063.798538353333,17.97182925380039,time pressure,0.1
1057.558404246667,14.41559550779933,time pressure,0.1
1086.0773075,17.88687255171182,time pressure,0.1
804.9270567666666,19.92748148278835,no stress,1.0
841.9926998333335,12.94165833451413,time pressure,0.1
800.8455361266667,16.84410636057015,no stress,1.0
857.9527921733334,10.80746914079907,time pressure,0.1
814.5153055800001,20.51692111518651,no stress,1.0
796.8732854266666,15.25399121920204,no stress,1.0
954.0736351666668,11.93949197941386,time pressure,0.1
697.18459262,20.05350398190206,no stress,1.0
921.0657337866666,10.89135452286017,time pressure,0.1
780.3787603666667,13.38996897542384,no stress,1.0
881.8004921666668,13.98202105964653,time pressure,0.1
747.39680036,14.67774476461366,no stress,1.0
837.7943823533334,19.15492347383898,time pressure,0.1
959.9789884,17.37876440675574,no stress,1.0
967.7308384533331,15.91153273521913,time pressure,0.1
903.36660676,22.02626875812572,time pressure,0.1
812.5658882066666,19.15068126349572,no stress,1.0
765.3470545733333,16.00409794356903,no stress,1.0
984.9085381466666,21.23914125969565,interruption,0.5
722.9807418933334,12.03027413089568,no stress,1.0
857.90264186,13.90789521614972,no stress,1.0
815.5099161933333,11.83978494320665,no stress,1.0
903.5968186866668,22.33428102638489,interruption,0.5
921.7774624,13.1344380965423,no stress,1.0
806.3700316266668,16.21596079669562,no stress,1.0
725.6955676066667,19.84688151756403,interruption,0.5
812.8308321066667,12.5724782419254,interruption,0.5
760.84578812,18.95669607713493,no stress,1.0
828.6690643599999,9.698710688072516,time pressure,0.1
1025.345318986667,22.23218209738905,no stress,1.0
706.6083829666667,17.03350380142099,no stress,1.0
843.6485125466666,14.97033566666979,interruption,0.5
791.7638981466666,13.75797171370239,time pressure,0.1
732.8471920799999,9.83351436671876,no stress,1.0
574.8742853533333,17.31557570720808,interruption,0.5
835.2456581933334,12.84522219844241,no stress,1.0
778.13605214,14.87577742200529,interruption,0.5
1108.814571753333,19.57246624310576,time pressure,0.1
965.6471527133332,12.16123189777167,no stress,1.0
791.1573947133334,12.09419913171999,no stress,1.0
790.5011565866666,14.49257402233135,interruption,0.5
946.5804590733334,12.51196773342262,no stress,1.0
613.5501565333333,8.594213785362285,no stress,1.0
854.2171115466666,10.42578828487085,no stress,1.0
795.211497,13.86089864297074,no stress,1.0
1019.971564453333,21.46080248716856,no stress,1.0
774.7348536000001,14.88582939409638,interruption,0.5
739.4365815666665,10.89834287950081,no stress,1.0
982.52653846,17.18031545284116,time pressure,0.1
718.2084242200001,9.36004929998607,no stress,1.0
875.1939139666667,10.92820350347253,time pressure,0.1
1014.401708193334,21.78569413124208,no stress,1.0
726.3197874200001,22.91481149398378,no stress,1.0
884.6229315266667,21.83826355182663,interruption,0.5
889.8220558533333,12.67277334841954,no stress,1.0
866.4076921466667,11.49806992034596,no stress,1.0
981.3115144,22.06866286444092,interruption,0.5
978.4753075733332,18.76773989427517,no stress,1.0
1035.2745208,20.79891987509955,no stress,1.0
753.4353967933333,16.2563108820779,no stress,1.0
780.97182076,12.06714053955267,no stress,1.0
982.9365780866668,17.71738135536892,no stress,1.0
1113.741615486667,19.48598929729871,no stress,1.0
862.8813471466666,15.43133655533956,no stress,1.0
952.7939434666667,21.24853118648473,time pressure,0.1
790.53405264,12.24090621907355,no stress,1.0
882.2102943266667,13.64970057560305,no stress,1.0
940.96306582,21.87170174001958,interruption,0.5
852.5607220933332,18.58818481631051,time pressure,0.1
949.7647365066666,16.81606210919263,no stress,1.0
830.50756982,21.41086402278095,time pressure,0.1
803.7636781733335,16.30995812572627,no stress,1.0
975.5340438933332,22.4370340399093,interruption,0.5
858.9505151866666,13.49797864093495,time pressure,0.1
884.5721295666667,12.73241431923604,no stress,1.0
820.2885938866668,17.81455555951979,no stress,1.0
841.7347363599999,14.35931055540159,time pressure,0.1
836.1780448866666,14.16704250955472,time pressure,0.1
876.0484338733334,16.79767405248641,no stress,1.0
929.59658454,19.31579930078738,time pressure,0.1
699.8561539866666,18.68399779419821,no stress,1.0
1075.697072273333,17.74177587303073,interruption,0.5
992.78521576,18.50325727944803,time pressure,0.1
635.1942602,10.90617631543576,no stress,1.0
957.0904072933332,16.89918938792428,time pressure,0.1
948.72535368,18.08575352827777,no stress,1.0
732.43665718,9.39520012753467,no stress,1.0
784.7399285999999,11.75631322642358,no stress,1.0
749.5383622133335,9.997456378344776,no stress,1.0
713.5551696,14.57318525584377,no stress,1.0
1078.616368213334,19.83497080394769,interruption,0.5
782.6691968133333,10.98641949487856,no stress,1.0
808.6702653599999,18.50184586333584,no stress,1.0
1036.03339268,17.92308053348188,no stress,1.0
763.6052427,14.23785275123199,no stress,1.0
732.1899732866666,10.52284795521886,no stress,1.0
850.4218434599998,11.07621930472274,no stress,1.0
1123.47683804,18.4185645911673,time pressure,0.1
951.7259207533332,14.39608801798993,time pressure,0.1
781.2318945933333,13.52617229967081,no stress,1.0
855.0937346066668,12.45932297247521,no stress,1.0
750.5245732866665,14.88232845756362,interruption,0.5
808.455003,14.22318558441458,interruption,0.5
614.8580219266667,8.727533299223962,no stress,1.0
1012.186628966667,17.85432505542473,time pressure,0.1
647.5197541800001,15.82516623114041,no stress,1.0
840.0575566466666,12.69200069409377,time pressure,0.1
756.8769028933334,24.52858498647045,interruption,0.5
759.6383929666667,9.734771869399427,interruption,0.5
799.0939871266668,12.14386475881308,interruption,0.5
718.1835938066666,9.16673852794304,no stress,1.0
954.8730550133332,11.5727777521062,time pressure,0.1
667.54464624,18.70321061917971,no stress,1.0
839.2746469533334,10.9559169991262,no stress,1.0
974.7736612333332,15.66013749888958,time pressure,0.1
944.3984869333332,15.99564675738481,no stress,1.0
798.1813392666667,14.26767987035044,no stress,1.0
1042.005109046667,22.21004818755839,interruption,0.5
787.5242805866666,14.16119637196306,no stress,1.0
755.0821994333332,9.774558432940175,interruption,0.5
878.0759621866666,21.47081869102913,interruption,0.5
785.9017783466668,11.66602238307939,interruption,0.5
751.3327901733333,8.187132609811334,no stress,1.0
833.0469205533334,12.83806458563635,no stress,1.0
1115.970780233333,18.93055602879794,time pressure,0.1
779.3839771266667,8.788590938649435,interruption,0.5
767.9008750466667,9.817015929161482,interruption,0.5
709.0109269933334,9.181291806648272,no stress,1.0
865.0788113533333,13.36386567582862,no stress,1.0
764.5296417333335,23.80488747839758,interruption,0.5
884.6995830333334,11.32479173058109,no stress,1.0
805.7484782666667,13.10033808865315,interruption,0.5
830.0158790533333,17.82873381914186,interruption,0.5
828.6322561333335,17.27682785886482,no stress,1.0
884.2579273200001,14.07866241337714,no stress,1.0
654.6525735733334,14.88540608128077,no stress,1.0
697.3985956933334,20.07461310696729,no stress,1.0
733.7834456200001,10.44509172127345,no stress,1.0
855.1839144733334,13.96303171232432,interruption,0.5
735.2311458466668,9.916706714605422,interruption,0.5
759.4310722666667,9.408650607704825,interruption,0.5
969.89556214,16.75486552165883,time pressure,0.1
1005.22474522,17.86694423189082,interruption,0.5
1004.721211793333,22.70942382476179,interruption,0.5
1024.14831694,24.32997043100097,no stress,1.0
768.0318418466666,18.32637227966272,interruption,0.5
1049.886138526667,20.64913631441402,time pressure,0.1
684.5530093133333,9.183927687759182,no stress,1.0
945.4496911933334,16.84372861596957,no stress,1.0
771.0062708400001,26.08483745836765,interruption,0.5
736.0506676,10.23996546034114,no stress,1.0
807.90168114,13.0653665589061,interruption,0.5
997.6810718199998,21.95732426364973,interruption,0.5
678.6973868333332,17.91092731005861,no stress,1.0
575.2032946133334,9.039781906757902,time pressure,0.1
786.0550161133334,12.68971877605475,no stress,1.0
1117.209336573333,18.54079333305748,time pressure,0.1
892.1157888333333,21.80628213890364,interruption,0.5
712.4800466066667,9.42848081614998,no stress,1.0
803.4004817133335,18.56351873020375,no stress,1.0
754.3276085266666,13.38588122958747,no stress,1.0
934.6672180133336,13.46651734717479,time pressure,0.1
827.2881193466666,19.3092077052576,interruption,0.5
759.1702513533334,23.21106228785004,interruption,0.5
807.9032882200001,13.70989977130487,interruption,0.5
748.0525746799999,9.307162150399018,no stress,1.0
577.13303684,9.171112856074242,time pressure,0.1
922.7369609066668,18.94881751146876,interruption,0.5
1002.043225246667,17.73003620625994,time pressure,0.1
981.1635304466666,20.34383960622331,interruption,0.5
650.75652392,13.97141581094619,no stress,1.0
834.6159999266667,19.27783596846399,interruption,0.5
1028.58350884,21.34158451674029,interruption,0.5
909.30813454,12.16937008763787,no stress,1.0
907.05808552,11.87278324180699,no stress,1.0
800.2497126200001,15.19301481205995,no stress,1.0
761.9522891933333,9.601495519376648,interruption,0.5
765.1241948533333,9.847886456119848,interruption,0.5
843.2600837333333,10.83822154068869,time pressure,0.1
725.2471486333333,21.52926398671652,interruption,0.5
930.2072741,12.05774199690768,no stress,1.0
840.6942554999999,13.83082575016371,interruption,0.5
1016.993496353333,22.2798293340712,no stress,1.0
902.97451572,11.3576961199065,no stress,1.0
729.8871725200001,10.13693617618808,no stress,1.0
786.4479825666668,10.8497802727943,interruption,0.5
652.0751794733334,15.07382220283054,time pressure,0.1
937.96647686,15.86021471823745,no stress,1.0
743.7350384666667,23.02534076808326,interruption,0.5
781.6162558999999,10.86638969386839,no stress,1.0
717.6931789266666,22.06534023486962,no stress,1.0
897.89148604,15.04467293188095,time pressure,0.1
886.0672505199999,14.21341659569226,time pressure,0.1
889.4791832733331,10.00627279546832,no stress,1.0
831.4962288133335,12.22279653057294,no stress,1.0
733.31637956,9.60609105575567,no stress,1.0
736.9147279200001,10.91402960424444,no stress,1.0
809.9798666733333,11.54168064680642,no stress,1.0
1043.0419855,21.57761097617221,interruption,0.5
882.3255704666668,8.789828949249493,interruption,0.5
778.7929722533335,15.1126462919311,time pressure,0.1
735.2279843466666,10.86460660146772,no stress,1.0
837.6638334799999,12.12619183894787,time pressure,0.1
796.2278119533333,13.38938763120872,no stress,1.0
933.5750368,15.87443744167065,no stress,1.0
850.2880582266667,13.21830194180211,time pressure,0.1
904.26508866,22.42688603318956,interruption,0.5
722.73909418,11.50313671270502,no stress,1.0
938.1309525266664,11.72660916188961,time pressure,0.1
1086.736344886667,17.6172850342505,time pressure,0.1
807.9368748666667,14.38112233872238,interruption,0.5
904.9289146933332,22.29733991377316,interruption,0.5
813.03355272,11.8847930430196,no stress,1.0
997.3846769199998,14.88520963892047,time pressure,0.1
1200.027368606667,12.38666262085814,interruption,0.5
1035.83952478,19.00156190963803,interruption,0.5
934.5541337866666,12.30020309298914,no stress,1.0
774.13904958,13.88682475417867,no stress,1.0
785.5609316666666,11.0138296692329,no stress,1.0
891.4642702266667,13.68299280734021,time pressure,0.1
656.0791927666668,13.0774390222201,no stress,1.0
891.5265469733334,15.35960980164506,time pressure,0.1
986.99715582,19.79126960807858,no stress,1.0
1093.4162838,20.28241054980915,interruption,0.5
892.3781023866668,12.15803551604886,no stress,1.0
784.3827981999999,12.99764488273616,no stress,1.0
809.9784184,16.00435034024049,no stress,1.0
781.1683664866667,13.76595947779718,interruption,0.5
701.5080126133334,20.08879709007248,no stress,1.0
807.15521966,12.47836256403329,interruption,0.5
797.3788761466667,13.68157917924781,no stress,1.0
992.73150102,20.45715622725799,interruption,0.5
890.3277825999999,11.86892976040556,no stress,1.0
812.2839040333333,11.0580882119313,no stress,1.0
731.9182944333332,9.83420151737844,no stress,1.0
842.8950373933334,11.7968935189474,no stress,1.0
957.95245164,13.16115839017586,interruption,0.5
815.1006327733332,17.19607759595787,no stress,1.0
826.0803562466667,13.81103307684943,interruption,0.5
1000.453621233333,17.89084328787922,time pressure,0.1
877.7372654666668,15.99316976505462,no stress,1.0
591.2081119533333,7.029533660453803,no stress,1.0
878.1041587466667,14.33984513375638,no stress,1.0
863.0523913533334,11.1150953584205,no stress,1.0
684.0997851266667,21.55644875885707,no stress,1.0
781.1638623133333,11.18443871953869,no stress,1.0
810.7625583866667,14.41689767871558,interruption,0.5
1110.376233506667,17.75740372321246,no stress,1.0
670.2230292,18.25346724514657,no stress,1.0
832.46586682,13.57220050480855,no stress,1.0
1030.044995953333,22.30861933801896,no stress,1.0
904.8128338066664,14.70693341818496,no stress,1.0
662.5883405666666,14.14469028498544,no stress,1.0
722.1154102133332,19.62194544386516,no stress,1.0
1006.37472128,23.12554488714202,interruption,0.5
930.11840978,18.22079236756256,no stress,1.0
941.9614047733336,20.54113454846735,interruption,0.5
938.5216213666666,12.43466044984892,interruption,0.5
909.6282149066668,11.19282190898797,no stress,1.0
921.0934310266666,19.59562675500775,interruption,0.5
923.5517868533332,17.91419090659734,interruption,0.5
801.6427750333334,13.88035851303632,interruption,0.5
850.0369317133334,10.55522198578299,no stress,1.0
800.1965046333333,12.60798338932794,interruption,0.5
730.6103803733332,23.52805694750306,interruption,0.5
811.1875506066667,10.47947785669971,time pressure,0.1
785.6023637933333,11.9841082709074,no stress,1.0
590.4291964199999,19.09713116500446,no stress,1.0
864.2919274133334,14.11429479855857,no stress,1.0
972.9940920533332,19.45226923949846,interruption,0.5
794.0295034666667,17.91236804113348,no stress,1.0
595.2086423466667,18.56405071890171,interruption,0.5
772.4130200933333,11.06527485153706,no stress,1.0
1040.58498882,14.86934322671134,time pressure,0.1
887.3173309933334,14.00697508779603,time pressure,0.1
785.4816454066666,11.7311776971707,interruption,0.5
777.0676011333335,12.12798040146464,no stress,1.0
900.6063546866667,15.04574896666066,time pressure,0.1
706.3865489599999,10.06982157122874,no stress,1.0
915.75397292,21.10261346486867,time pressure,0.1
922.5687207666666,19.27384979608228,interruption,0.5
880.9892930133334,12.68737549335127,no stress,1.0
694.9832546533333,19.23866849571551,no stress,1.0
798.8737946,10.2880969552529,interruption,0.5
1054.660988153333,22.99517886994234,no stress,1.0
1060.796770573333,22.95328342596668,interruption,0.5
793.2940969200001,13.35680537283165,no stress,1.0
991.3126527466666,19.52775271451339,time pressure,0.1
780.1665935133334,14.1711787661567,no stress,1.0
762.8257037333334,9.843637119012108,interruption,0.5
696.8455376533334,9.952419061485774,no stress,1.0
819.1907798066667,17.93168631752067,no stress,1.0
774.0949818933333,10.81322077478751,no stress,1.0
884.5724162066667,9.07617232379526,interruption,0.5
704.9829688733333,18.20061125059471,interruption,0.5
709.63655562,9.255930358615112,no stress,1.0
895.0569287200001,16.8168083566857,no stress,1.0
867.5658429,15.33914320234785,no stress,1.0
743.4493866133334,23.12449594689499,interruption,0.5
802.6192175533333,12.58864802710621,interruption,0.5
1073.67483124,18.09583601618384,interruption,0.5
733.2225634866667,10.16222623564098,no stress,1.0
843.8270892133334,19.24311045664684,interruption,0.5
811.93354156,11.31651628201692,no stress,1.0
